seed,method,episode,day,date,regime,wealth,reference,cash,objective,q_squared,dynamic_local_regret,cumulative_q_squared,average_q_squared,average_dynamic_local_regret,diagnostic_gradient_gap,gradient_squared,theta_norm,update_norm,training_repeats,training_trajectories,training_steps,evaluation_trajectories,theta_0,gradient_0,q_0,diagnostic_g1_0,diagnostic_g2_0,theta_1,gradient_1,q_1,diagnostic_g1_1,diagnostic_g2_1,theta_2,gradient_2,q_2,diagnostic_g1_2,diagnostic_g2_2,theta_3,gradient_3,q_3,diagnostic_g1_3,diagnostic_g2_3,theta_4,gradient_4,q_4,diagnostic_g1_4,diagnostic_g2_4,theta_5,gradient_5,q_5,diagnostic_g1_5,diagnostic_g2_5,theta_6,gradient_6,q_6,diagnostic_g1_6,diagnostic_g2_6,theta_7,gradient_7,q_7,diagnostic_g1_7,diagnostic_g2_7,theta_8,gradient_8,q_8,diagnostic_g1_8,diagnostic_g2_8,theta_9,gradient_9,q_9,diagnostic_g1_9,diagnostic_g2_9
29,dynamic,11,534,20250321,real_market,1.0416882846302797,1.0489271973270287,0.0035950733516638663,-0.014088971019780934,1.0000000000000002,3.816445211730679,11.0,1.0,0.346949564702789,1.7033759733368319,0.22672251010104064,0.21295617629928673,0.08,4,3368,16840,1536,-0.0018601654290155492,0.1852745554284156,-0.34116449172013247,-0.3199814840598462,-0.3185621047090988,0.006682066246042553,-0.048769838358599216,0.050237187709115005,0.04711794535564525,-0.07773928790958785,0.06684544545352662,0.23494377103219824,-0.11019532564861233,-0.10335326416802548,0.0594617595201319,0.12804565231708367,0.07287598274854132,0.021064218096146503,0.01975633435056999,0.6977644122628099,0.0507472928444926,-0.1198739018390913,0.46373370544738596,0.43494033781027797,-0.4019225736753119,0.12534143156091004,0.191907265530119,0.47203793049611503,0.4427289509852945,1.536623225828535,-0.03279510225828839,0.13402852804303805,0.6125494323440771,0.5745160506980972,-0.10485596208189875,0.07102336289280103,-0.24564931791910793,0.23539276477797158,0.22077715600131684,0.0322398593557547,0.004699290737516169,0.0010477918210535925,0.000604278428317426,0.0005667585958417298,-0.074461589200628,0.003246198566387652,0.0011769338730924844,-0.0007875019439706425,-0.0007386057073561235,0.004605872639370104
29,dynamic,12,539,20250328,real_market,1.023940285679743,1.0442281960679218,0.0033580185126218533,-0.016713458902662265,0.9999999999999997,4.218938200181985,12.0,1.0,0.3515781833484988,2.6022131468178062,0.4060112287877353,0.2421566575021345,0.07999999999999999,4,1684,8420,1536,0.029268352675539754,0.2750128834406868,-0.38874385061414873,-0.5595552395791795,-0.3440563809818931,-0.001511896453214612,-0.006845159579871717,-0.03876982008777348,-0.05580501385007942,-0.04591044337007978,0.10631903324984965,-0.234106305973502,-0.11356660032284058,-0.16346698771298104,1.2294589824275681,0.14028975860102355,-0.10279470371826421,0.10611454483278396,0.15274055001240183,-0.30360362474686275,0.030606929182394518,-0.44711528495963004,-0.3517495767553378,-0.5063059348263924,-2.1593986921968407,0.1575843306229893,0.008976405895086637,-0.41717652288848717,-0.600481033572343,0.3762222640065342,-0.010276578589092037,0.22884611357526685,0.6789902539307352,0.9773339272374651,1.268841406879953,0.029751104958974484,-0.11211904469762807,0.25340724297132833,0.3647526522359353,-0.530479404872757,0.004875333295524484,0.0050640471766913815,0.01433341093533191,0.020631413660269406,0.07887256691557999,0.003443938656988376,-0.0005005467719936165,-0.0022342642874470086,-0.0032159847330588596,-0.00025590131553184604
29,dynamic,13,544,20250407,real_market,0.9891136902566906,1.027850352468933,0.0028106874688569846,-0.04040762473824155,1.0,4.401020299428258,13.0,1.0,0.33854002303294295,2.8677372730291975,0.48088722545713186,0.2295409914749888,0.08000000000000002,4,1684,8420,1536,0.0637965578893657,0.0030905405962776133,0.25169244810327956,0.40627753556259266,-0.7534558860025719,-0.002371314643876113,-0.04617430297989569,-0.09181079136170252,-0.14819936924439592,0.07631337862571201,0.07692669906763248,-0.03407207860163075,0.5027754203028525,0.811571265810371,-0.5129964407665084,0.12738375732401733,0.13825969734886695,-0.5114151797361789,-0.8255174139641094,2.344625874024786e-05,-0.02552894387263627,-0.3328767288619936,-0.5004510156692945,-0.8078192526161383,-0.1268802542893852,0.1587113294055572,0.27691247485490966,0.21122150719457625,0.340950052524483,0.7983916601913191,0.01845533197835422,0.10566503679905634,-0.3410964594542402,-0.5505919227235998,1.1545227731590562,0.0156744212223278,-0.509641771686344,-0.046911952083053564,-0.07572445031371244,-0.9768356175536504,0.005511130636877065,-0.008938012492896719,-0.01649635953416774,-0.026628134247977147,-0.014010419494169162,0.003381094395125854,0.0013410608646216436,0.002771437839737704,0.004473606355608724,-0.0005013743975250243
29,dynamic,14,549,20250414,real_market,0.9927306931606906,1.0196028963238681,0.0026094597965647718,-0.06881584066374,1.0000000000000004,4.592643375576351,14.0,1.0,0.3280459553983108,4.033975741163362,3.7176132045388455,0.27076947400965423,0.08,4,1684,8420,1536,0.06415309342281994,-0.2978695663084967,-0.15211434872090518,-0.46684830910596714,0.4265710709748385,-0.007698143149103826,0.008567894224941315,-0.022818448825151622,-0.07003122545650461,-0.14245709280112043,0.0729960253418905,-0.08757794687812276,-0.09984744398254235,-0.30643795791630346,1.0928141337175992,0.14333387783331375,-0.4076331149266661,-0.28679075645775387,-0.8801785028523305,-0.0003752489856628377,-0.06393076336087124,0.9969081002274143,-0.039280720184430365,-0.12055495061949902,-1.219452410914676,0.19065691752093233,-0.08549916498258359,-0.7941793897087032,-2.4373854822373042,0.8858382447298977,0.03064521885704122,-0.815873858520453,0.22645969060364943,0.6950187443063003,0.5854493048613699,-0.04311962961706625,1.3370349650592555,0.44782366474735513,1.3743984208125408,0.6861458156401221,0.00448001036749317,-0.022748443130753516,-0.004115673093671326,-0.012631254321304693,-0.0010308478135629554,0.003535803849950158,-0.003585253923826614,-0.0033541451384198296,-0.010294078103311085,0.007958487049704284
29,dynamic,15,554,20250421,real_market,0.9939251723625799,1.0138631810494279,0.0025250976140923686,-0.05032058022617355,1.0000000000000002,4.676928361204203,15.0,1.0,0.3117952240802802,2.9035799295392692,1.3161861351839592,0.24338448358157358,0.08,4,1684,8420,1536,0.05179407387728844,-0.19809220490777207,0.05323663285009654,0.10173275758324206,-1.0777747938640536,-0.007342649388857009,0.009025703748059163,0.07268559409122682,0.13889882826169958,0.09047419060555419,0.06936229541560711,-0.15205671498402,-0.08121031234516861,-0.1551891728827744,0.11925433538702016,0.12642061711581276,-0.596003557725037,-0.3756111416306291,-0.7177756212469457,-0.023007568475694892,-0.022567669948874547,0.6603843458838661,0.43391500776111364,0.8291916286402014,1.3789538020788392,0.18710943912546582,0.4999259986683039,0.24762860815704182,0.4732068843506938,-0.6505977450079745,-0.003206513930253122,-0.11756420435560577,-0.7431931522893741,-1.4202079423819782,0.25537197490469216,0.012355796996716718,-0.44571592157778206,-0.20558541122921037,-0.39286426814641184,-1.8421923657906945,0.003536146055446549,0.002269481319928424,5.562588374350189e-05,0.00010629850618399571,0.07631583364659066,0.003387046714840976,3.0754400603789586e-05,0.00048294271387253,0.0009228813207501313,-0.007343435458121995
29,dynamic,16,559,20250428,real_market,1.0051373544138111,1.0092518060540574,0.0027938090926790723,-0.03858529677939525,0.9999999999999996,4.723202241390933,16.0,1.0,0.2952001400869333,3.6334170806144943,0.2822330368287087,0.24993897070447496,0.08000000000000003,4,1684,8420,1536,0.0379807333809908,-0.19311404898285275,0.275681070837482,0.7092707839861293,0.9002358317021053,-0.006713270160387633,-0.12042086329604537,0.03039991291268097,0.07821273328337534,-0.18763841135390827,0.058759095861133655,-0.257316935509001,-0.5535567730105992,-1.4241879037299436,0.028679895583192668,0.08486017265665921,-0.02476636211160907,0.3112621638598399,0.8008136297331575,-1.0186841506117092,0.02348216746075861,-0.11821998696987107,0.40416640625566963,1.0398371674738869,-0.45424275411185744,0.2219702154279562,0.2926487365526427,0.35550544080849983,0.9146424959377252,-1.0052443699639377,-0.011404486110412273,-0.2526132206392302,-0.14310946223867768,-0.36819125872337455,-0.0115417820115052,-0.018724809088926594,-0.012982303298600797,-0.4575032368918591,-1.1770618799495833,0.09862539159942649,0.0036944012388686015,0.003119438952852618,0.015417733961912858,0.0396666634427797,0.02132715560540228,0.0033891912768013897,0.0015747825720173968,0.0021721005550209426,0.0055883686858740535,0.0006290683274217384
29,dynamic,17,564,20250508,real_market,1.0270881245424845,1.0148674999767855,0.00209280156547004,-0.015605150802833666,0.9999999999999999,4.869004905894219,17.0,1.0,0.2864120532878952,0.8964509496323054,0.2942614070157337,0.2852914640116557,0.08,5,2947,14735,1536,0.008900363086741848,-0.26802627742957214,0.6656188568815573,0.8109609161884229,0.48375574878113514,-0.024847027462079733,-0.021954702902120694,-0.05041403163133138,-0.061422252176025184,-0.07771645625866304,0.020010637077342353,0.028185106828187333,-0.07143645298322616,-0.08703505130840511,0.3395183944146512,0.08113069266884641,-0.38275853553497347,-0.14811371138990279,-0.18045527083106191,-0.029918171682171712,0.0056798324397037865,-0.1168486408516708,-0.5085581795502633,-0.6196050531912526,-0.964325484258096,0.26603916675448874,-0.2004425836790201,0.40387388832913634,0.49206228927834955,-0.019969857105650034,-0.049444628897040446,-0.1440363617795308,0.260521894382048,0.3174084868103487,0.3262843451008448,-0.020679768809278597,0.006785724912149399,-0.1942319499875558,-0.23664371657517647,0.09586468009197864,0.004164146657894605,0.003872925091559603,-0.0016564622553662972,-0.0020181611959386382,0.0025369919573009206,0.0036263322852800738,-0.0021124688943830313,0.004809686548150972,0.005859911823924945,0.001877011718661885
29,dynamic,18,569,20250515,real_market,1.0193527090788586,1.0161129967165385,0.002373036481681394,-0.0006625766341899816,0.9999999999999998,5.073228212485895,18.0,1.0,0.2818460118047719,1.0640178918759593,0.4220078554695147,0.2537576212068154,0.07999999999999999,5,5473,27365,1536,-0.030627260749016675,0.1156993502730882,0.5483369441090782,0.5187821183010097,-0.3342763603953377,-0.02808483401621096,-0.0472068216208059,-0.01822867118953502,-0.01724616361366013,-0.042129190887823915,0.02416728287774527,0.4689424768848644,-0.13746460251827425,-0.13005539468383953,0.18055000440527164,0.02468273705177916,-0.3180742811378681,-0.15274792577012886,-0.1445149617373755,-0.01149727295144817,-0.011552616429113316,-0.1582681934733487,0.5437816839728102,0.5144723822376392,0.4375078770353142,0.23647856126343292,0.18258989622138247,0.1256714307845394,0.11889786338991039,0.10151075662260566,-0.07068663241137328,0.1562168430629154,-0.10672152141864392,-0.10096933563326918,0.26320529121676756,-0.01967903267119282,-0.04928421098863664,0.5777257951098463,0.5465869389325708,0.15829144064752995,0.004735312767543927,-0.00963897131132091,0.010688016459540442,0.010111942809772557,0.006843129690790222,0.0033147923996289207,0.0011403137152355464,0.0017961053435514246,0.0016992970195238491,-0.00020782779986389953
29,dynamic,19,574,20250522,real_market,0.9994528215164341,1.0135789828304878,0.0028132403239552787,-0.009514970208454616,1.0,5.497951355122867,19.0,1.0,0.28936586079594034,2.5916300088500144,0.23874058421516997,0.2823088485107529,0.08,5,2105,10525,1536,-0.016379039854827165,0.2063063467388714,0.07166437089850003,0.16199553107232398,0.44083926877907703,-0.03389829122732111,0.018175758614561704,0.04206553628412417,0.09508810033147778,-0.10692438777900114,0.0819169243541508,0.29588882635719743,-0.16121565616772376,-0.36442398796819997,0.09960089594994848,-0.014487687049271537,-0.28869268131283726,-0.11957715164517234,-0.27030118233105094,-0.0945703710607562,-0.031043133668924642,0.037408531424064514,0.26364003213594706,0.5959517467651588,-0.25850104122365386,0.25896426380427534,-0.11046969530683462,0.8562345723440661,1.9354969914661517,-0.163839358795992,-0.05144873624255546,0.08524171901671569,-0.30047000824182274,-0.6792049933066313,0.03254569045945842,-0.025748317616220484,0.06363946166380026,-0.24461597838985222,-0.5529483456174407,0.2883418696262043,0.003548286288032219,0.005876201378411305,-0.003425271841053795,-0.007742741951149962,-0.010763601759426563,0.0034552205149554174,-0.0008013823480659436,0.005557064528074243,0.01256160639020418,0.0019432118745347313
29,dynamic,20,579,20250529,real_market,1.0135633902335355,1.0129226971180645,0.0026675289679524484,-0.02658401152703404,0.9999999999999998,5.619815990988198,20.0,1.0,0.2809907995494099,3.884509049353612,0.27035037087136554,0.28702226948237,0.08,5,2105,10525,1536,0.017399389332173144,-0.09829190281316647,-0.24861737252757943,-0.5488087605381481,-0.34534094254369935,-0.030922383869225734,0.0715828639079198,-0.05467352170494765,-0.12068870077781614,-0.1168549749545521,0.13036264561439775,0.12162344904117876,0.14428259755885456,0.31849565751772047,-0.12718830634240286,-0.06175518728218398,0.014131470310292294,0.18364038408864483,0.40537574084956024,1.2307669369418353,-0.024918254576877998,-0.42008131345453015,-0.5579607661101593,-1.2316667711700775,1.2629341543994261,0.24087711893832275,0.12485943469554309,-0.4875598138151593,-1.0762606586489656,-0.18184706494885472,-0.03749215460995658,0.21733286404381524,0.3863468016786843,0.8528386701682951,-1.8201178004028873,-0.01532866217037825,-0.02919378984767721,0.4269498482956926,0.9424675945729284,0.9503769889855874,0.004510393636093854,0.020710123891874134,-0.008056779561649508,-0.017784884299135023,-0.03535521778139018,0.003324010606371654,0.00023613708215192744,-0.0030372826059684656,-0.006704629227793482,-0.00284992904406035
29,dynamic,21,584,20250606,real_market,1.0224481481348542,1.0168428043550604,0.0025093214856577012,-0.013354667008889903,0.9999999999999998,5.721819375256858,21.0,1.0,0.2724675892979456,1.7712666124825565,0.7227686712572066,0.31987519615055904,0.08,5,2105,10525,1536,0.002276170211084453,-0.13768628666880142,-0.5423230787290061,-0.7131166368626648,-0.04092458282174712,-0.01990862479842738,0.008313925663163918,-0.001205374923094523,-0.001584983094081607,-0.2710421336143941,0.14907566283625914,-0.015100382240158505,-0.30745577759541987,-0.4042826844409463,0.23779085272141606,-0.059580915385017266,-0.3832821638315327,0.03314137758960002,0.0435785764144122,0.04254750362005949,-0.08955208066246481,-0.3818715822627913,-0.4158877992099652,-0.5468631528274351,-0.8122959384280841,0.260088025800358,0.5094032782587657,-0.16445728106188848,-0.21624973706316167,-1.0680430295346899,-0.0040532605497214935,0.15437007771050423,-0.50345896131813,-0.6620130608031098,0.12397350597632567,-0.019820426682055768,-0.3569822070743898,0.39527232305996485,0.5197552542407389,-0.36674509966490726,0.007696858977364593,0.004286162839686256,0.023169483563978518,0.03046623838268426,-0.0013520347825118281,0.00336034272258662,0.002530654628069274,1.8986727343660043e-05,2.4966208666745837e-05,0.0002873912077188728
