seed,method,episode,day,date,regime,wealth,reference,cash,objective,q_squared,dynamic_local_regret,cumulative_q_squared,average_q_squared,average_dynamic_local_regret,diagnostic_gradient_gap,gradient_squared,theta_norm,update_norm,training_trajectories,training_steps,evaluation_trajectories,theta_0,gradient_0,q_0,diagnostic_g1_0,diagnostic_g2_0,theta_1,gradient_1,q_1,diagnostic_g1_1,diagnostic_g2_1,theta_2,gradient_2,q_2,diagnostic_g1_2,diagnostic_g2_2,theta_3,gradient_3,q_3,diagnostic_g1_3,diagnostic_g2_3,theta_4,gradient_4,q_4,diagnostic_g1_4,diagnostic_g2_4,theta_5,gradient_5,q_5,diagnostic_g1_5,diagnostic_g2_5,theta_6,gradient_6,q_6,diagnostic_g1_6,diagnostic_g2_6,theta_7,gradient_7,q_7,diagnostic_g1_7,diagnostic_g2_7,theta_8,gradient_8,q_8,diagnostic_g1_8,diagnostic_g2_8,theta_9,gradient_9,q_9,diagnostic_g1_9,diagnostic_g2_9,common_objective,common_gradient_cross,common_gradient_noise,common_g1_0,common_g2_0,common_g1_1,common_g2_1,common_g1_2,common_g2_2,common_g1_3,common_g2_3,common_g1_4,common_g2_4,common_g1_5,common_g2_5,common_g1_6,common_g2_6,common_g1_7,common_g2_7,common_g1_8,common_g2_8,common_g1_9,common_g2_9
3407,plugin,29,140,20230921,uptrend_momentum,1.0741759653866685,1.077458883740884,0.032257752526863984,-0.00021210080605953293,1.2021521779207561e-06,0.00013009382046097256,0.0002509965778409571,8.655054408308866e-06,4.485993808999054e-06,0.0004158249932800115,3.914782332192888e-07,0.0026131073828860093,3.1284110712120556e-05,2048,10240,49152,0.000737569262787477,0.00012592356415996837,0.0004947537711018444,0.000494753771101844,9.751427347394422e-05,-2.228484393334587e-05,-4.679334212732631e-05,3.357503985026857e-05,3.3575039850268575e-05,4.8979664941829635e-06,0.002080531483928196,0.0004907520558594512,0.0007317218732842256,0.0007317218732842271,0.0007697830967892763,-0.0012861797515330853,-0.00024271124257630122,-0.0004557362799012966,-0.0004557362799012954,-0.00048217684192271136,-3.544058666763375e-05,6.97921484369193e-05,7.775011533365218e-05,7.775011533365218e-05,1.6055671909463846e-05,0.0004511122933938606,0.00016148720803528256,0.0003124767948957765,0.0003124767948957764,0.0002965275360874897,0.00017183069135054082,-0.00017813423456017615,-0.00027847596375029553,-0.0002784759637502954,-0.00023813773483008247,0.00024632281690754057,0.00010465707427413145,0.0001753432701028174,0.0001753432701028172,0.00010012501851332409,-3.9004518167827535e-05,3.161837659788175e-06,-2.8432127185183095e-05,-2.8432127185183122e-05,-1.882765045918954e-06,6.689655038947189e-05,6.44798108439683e-06,1.848798375838381e-05,1.8487983758383868e-05,2.800964585697437e-05,-0.0004982943966049486,2.290104095479426e-06,1.0223176794391114e-07,0.00022912933170574038,6.419816095234532e-05,7.639251697626309e-05,6.855009754291751e-05,0.0011621191686172914,0.0009871664799382372,-0.0006785694363994382,-0.0003996276903684013,0.0003988873180232872,0.0004339309512753908,0.00043505945573581634,0.0005590675224981593,-0.0005728390104033785,-0.0004957505122461311,0.0005084929136431615,0.0002974374571389411,5.075120005717232e-06,1.2834555688843225e-05,4.4109881006094494e-05,3.742910099329928e-06
3407,plugin,30,145,20230928,uptrend_momentum,1.0784166936370625,1.077265840992771,0.03225727876649546,-0.0009108569761589413,7.551649414638786e-06,0.00013194990829474258,0.0002585482272555959,8.618274241853196e-06,4.39833027649142e-06,0.0006977595208076297,4.006818773134544e-06,0.002641705099564557,0.00010008519837037026,2048,10240,49152,0.0007438654409954754,4.107009848980941e-06,0.0011595961338381109,0.0011595961338381115,0.0007258594546361249,-2.4624511039712186e-05,-4.640772371625603e-05,1.2177912177111462e-05,1.2177912177111428e-05,3.229640152554298e-05,0.0021050690867211687,0.0015187330819717458,0.0020692252803711925,0.002069225280371194,0.0017165812485876394,-0.0012983153136619002,-0.001015619743752069,-0.0010528977556780329,-0.0010528977556780342,-0.0012369157839847882,-3.195097924578779e-05,0.00035526083012560734,0.0003341941168118925,0.0003341941168118925,0.00013011924643927916,0.0004591866537956247,0.0006980593097041905,0.0006957951064627392,0.0006957951064627398,0.00038840180909826687,0.000162923979622532,-0.0001997409642823917,-0.0004231706260808749,-0.00042317062608087486,-0.0004306269016726832,0.00025155567062124716,0.00011093893544034571,0.0001546234128188117,0.00015462341281881207,0.00016775388505886678,-3.8846426284838124e-05,2.6983581906849677e-05,-0.00012539397614127153,-0.00012539397614127148,-7.653196664666491e-05,6.721894944369174e-05,1.3620551452041862e-05,4.504452165703815e-05,4.504452165703803e-05,8.12640708714284e-06,-0.00045432798480539406,1.6039551906972814e-06,2.5494129051065712e-08,0.0005026930751029562,0.00042074695562250637,0.00011761923670605772,9.274762284892569e-05,0.0009386161209176259,0.000963841561044964,-0.0005528994463482244,-0.00044260234599961866,6.0919326595930215e-05,0.0001669407264341423,0.00032004058661905634,0.0002975927432956613,-0.00031487452650269884,-0.0003358151384169208,0.0002127435187384135,7.627355669465121e-05,-4.636783286231206e-05,-4.504669408051272e-05,5.520155879279532e-05,4.857033080197795e-05
3407,plugin,31,150,20231013,oscillation_reversal,1.0944110320756606,1.085342878055614,0.032257176496417225,-0.0013175250297554233,9.728760292594238e-06,0.00013259388282775285,0.00026827698754819016,8.654096372522263e-06,4.2772220267017045e-06,0.0009445154896876862,1.8497331391909746e-05,0.002733321788855015,0.00021504262014720337,2048,10240,49152,0.0007440707914879245,0.00032647999079256146,0.0002342076227626849,0.0002342076227626857,0.0005229005681433196,-2.6944897225524987e-05,0.000526887097040732,-3.092667196617714e-05,-3.0926671966177114e-05,-1.510121802965346e-06,0.002181005740819756,-0.0015428142827650512,-0.0019137873838933391,-0.0019137873838933409,-0.0012552328557909364,-0.0013490963008495037,0.002824033418543048,0.002216879246880496,0.002216879246880496,0.0018998562854055671,-1.4187937739507418e-05,0.002232157702660321,0.0007970052127154057,0.0007970052127154057,0.0006657530499287614,0.0004940896192808343,0.00012625387092118697,-0.00035317579498804616,-0.00035317579498804583,4.7599236961202894e-05,0.00015293693140841242,-0.0016300999647313743,-0.0004308893140885872,-0.00043088931408858717,-0.0006688639044973191,0.00025710261739326443,0.0003002099851421929,0.0003843822823320405,0.00038438228233204024,0.0005771322531080718,-3.749724718949564e-05,-3.002984922215752e-05,-1.7302519552110337e-05,-1.7302519552110293e-05,-5.4330056364571305e-05,6.789997701629383e-05,0.00010473663558207697,4.6364949974103036e-05,4.636494997410314e-05,7.281648434450182e-05,-0.0017063733520093739,5.258188056690436e-06,2.0190492900220118e-06,0.0003392891051015345,0.0017840549062865616,-0.00015428723616575494,7.567904603630497e-05,-0.001613981530544226,-0.0008010685798758823,0.0020390195137698895,0.0010089130308748133,0.0005399123080688338,0.0008453518619103167,0.0002879580398083554,0.0005251976739626711,-0.0005207316586847083,-0.0006062757939760472,0.0005653365715547377,0.0006849092698524427,-3.1799048113305324e-05,-9.504411240702544e-05,-1.888965492928454e-05,-4.586566038940259e-05
3407,plugin,32,155,20231020,oscillation_reversal,1.105350697321317,1.0943159842686505,0.03225803045609994,-0.00021274478236937968,7.840651962938622e-07,0.00013308203002095263,0.00026906105274448404,8.408157898265126e-06,4.15881343815477e-06,0.00029667013590479666,3.332986916978751e-07,0.002609476800245484,2.886601339368983e-05,2048,10240,49152,0.0007603947910275526,1.8558713209194117e-05,6.657665350601411e-05,6.657665350601502e-05,0.00016815233670108246,-6.005423734883872e-07,6.297417387979003e-05,4.0026498528116506e-05,4.0026498528116506e-05,5.0342497171689085e-05,0.0021038650266815033,-0.0003535435691466077,-0.000601151736058167,-0.0006011517360581632,-0.0004846220546070858,-0.0012078946299223512,0.00042568980688920675,0.0005707846931008202,0.0005707846931008212,0.0007167711416419286,9.741994739350862e-05,1.94675355384399e-05,0.00011175153029764981,0.0001117515302976498,1.8345486188986946e-05,0.0005004023128268936,-3.7570858467398914e-05,-3.48596563154056e-05,-3.485965631540553e-05,-8.42505351407404e-05,7.14319331718437e-05,-9.23217900217405e-05,-0.00025167617320404713,-0.0002516761732040472,-7.87246367030794e-05,0.0002721131166503741,0.00011159958774686503,0.00011666214495518264,0.0001166621449551831,0.00015231583266426963,-3.8998739650603516e-05,-3.846165921258657e-06,-8.012252198185787e-06,-8.01225219818575e-06,-2.6359731191124432e-05,7.313680879539768e-05,-7.239305625966749e-07,1.1545592305109485e-05,1.1545592305109602e-05,7.841124919733915e-06,-0.0017404307331009101,7.3437479648659485e-06,1.0491544370272317e-06,0.0007695400850283051,0.0018335019556341315,0.00012767695975882798,0.00023875231156936686,-0.001654023990874303,-0.0012352701717788755,0.0019161445409985778,0.002001675121558321,-0.00032819516877309184,-0.0003097827162727129,-0.0002661246251979749,7.988141683254041e-05,0.0003647559884466756,-0.0002898744844232571,2.550949469322386e-05,0.0003832634111344607,-9.746593192367852e-05,-0.00026411970571746135,4.437640720245834e-05,0.000303073984242369
3407,plugin,33,160,20231027,oscillation_reversal,1.1076510877546024,1.1028246936219834,0.03225813026358295,-7.118411451063013e-05,8.14784574826157e-07,0.00013372378062377483,0.0002698758373193102,8.178055676342733e-06,4.052235776478025e-06,0.00032557154298750926,8.553622826139422e-07,0.0025858280674584916,4.6242898984977906e-05,2048,10240,49152,0.0007613227266880122,0.00036859590084066383,0.00015082712357869987,0.00015082712357870003,0.00038210802007059924,2.5481663205011142e-06,2.3117412528009043e-05,-5.576285366674945e-05,-5.576285366674945e-05,0.00010024096910253684,0.002086187848224173,-0.0004857696501228053,-0.0004554383031360725,-0.0004554383031360701,-0.0004189421863185435,-0.001186610139577891,0.0005340038338454647,0.0005771287127001546,0.000577128712700155,0.0005603199169855701,9.839332417043062e-05,0.0002451976814016957,0.0003652516806423498,0.0003652516806423497,0.00024188106018712874,0.0004985237699035236,0.000311218158456395,0.00019677706727077096,0.00019677706727077183,0.00018173258157817883,6.681584367075667e-05,-0.00013696599580830714,-0.00022477522571311766,-0.0002247752257131176,-0.00022596116906446626,0.00027769309603771736,0.00014293063667432585,0.00015984034673442748,0.00015984034673442732,5.676319440444035e-05,-3.919104794666645e-05,-3.3867801938692284e-05,-1.0459388175681204e-05,-1.0459388175681136e-05,-3.0127837610478862e-05,7.310061226726785e-05,2.276308765346028e-05,1.0602689675245425e-05,1.0602689675245346e-05,8.825349498848057e-07,-0.0017907747272348006,8.794124691244266e-06,1.4137236277631478e-06,0.0005916010865616469,0.0018293224643417762,9.946596745589775e-05,-0.0005206926556636966,-0.0014774706276409523,-0.001025290423696956,0.0024926416227277768,0.002075782524487714,0.0009325968674761197,0.0008273829407441037,0.0005095277156428213,0.00041683744572272027,-0.0006364985344696598,-5.584235194967714e-05,0.0005157739263233355,0.00010219553369396316,-2.771830267540236e-05,-7.612066667363993e-05,5.4910811362203946e-05,5.464380217103725e-06
3407,plugin,34,165,20231103,oscillation_reversal,1.1062487559373197,1.105426838809651,0.032258169219581787,-0.0006604623861047957,1.945591226824245e-06,0.00013478743595828698,0.0002718214285461344,7.994747898415718e-06,3.964336351714323e-06,0.0009479045049860605,2.25874719998668e-06,0.002563842358010544,7.514564524952e-05,2048,10240,49152,0.0007797525217300454,0.00017417746253772792,-0.00010667045773163917,-0.00010667045773163965,0.0002741716508836023,3.704036946901566e-06,-8.925387924243981e-05,-5.741998794039515e-05,-5.741998794039514e-05,4.638918382941448e-05,0.0020618993657180325,-0.0003149872578735064,-0.000589911111689382,-0.0005899111116893778,-0.0009611685383034415,-0.0011599099478856176,0.0010440879453140087,0.000923499483768621,0.0009234994837686195,0.001103092686525255,0.0001106532082405154,0.0005991749424025815,0.0005922822971633556,0.0005922822971633554,0.0009961234467719537,0.0005140846778263434,0.0005692075893062982,0.00038377515366505577,0.0003837751536650563,0.0006988486524687363,5.9967543880341314e-05,-0.0005877519141765866,-0.0004788217861896196,-0.00047882178618961963,-0.0007243414221062156,0.00028483962787143367,-4.5936069255225864e-05,5.0724679541704846e-05,5.072467954170444e-05,0.0005484791523097048,-4.088443804360106e-05,-2.2962617717612296e-05,1.047213738640453e-05,1.0472137386404559e-05,5.048009393454486e-06,7.423876664994087e-05,2.989679204098765e-06,-5.875306917569505e-06,-5.875306917569424e-06,4.094656544043424e-05,-0.0016875790855502785,1.6317218537822976e-05,1.5508713141471647e-06,0.0005692558168920315,0.0018532551336222062,-3.7189233522512775e-05,5.727344629667193e-05,-0.0017326090361939098,-0.0013115473639362806,0.0022833201549854127,0.0026342068855233964,0.0017616990032472896,0.0016347306839274158,0.0014856582653445395,0.0010042430031494832,-0.0013037629501400586,-0.0016778953469910542,0.0012072999991414716,0.00034862263955242836,-2.699755705017888e-05,-5.082460711009752e-05,-6.176563944500103e-05,7.239680014237882e-05
3407,plugin,35,170,20231110,oscillation_reversal,1.0972377302259138,1.1042962762383701,0.0322580313524398,-0.0014878406789280065,1.1016886114415768e-05,0.00013807797234382767,0.00028283831466055016,8.081094704587147e-06,3.945084924109362e-06,0.0015677345050469126,1.5372530107279268e-05,0.0025372438113805892,0.00019603909117366918,2048,10240,49152,0.0007884613948569318,0.0019373093421723396,0.0015580099182910842,0.0015580099182910833,0.00035221138367610543,-7.586570152204247e-07,7.707711799736507e-05,0.00023809752889082786,0.00023809752889082786,-0.00020189678799611174,0.002046150002824357,-0.0009156536917614608,-0.0009497662498254063,-0.0009497662498254054,-0.0012431602802609664,-0.0011077055506199171,0.00194344170929416,0.0017367058226098976,0.0017367058226098967,0.0017573308143228003,0.00014061195536064448,0.001630820487490079,0.0009891481146486456,0.0009891481146486454,0.001232918824535918,0.0005425450572916583,0.0006788790971041465,0.0009518639725911702,0.0009518639725911692,0.0010587773543319062,3.057994817151198e-05,-0.0016471836205680347,-0.0013283054844390836,-0.0013283054844390836,-0.001318013495037045,0.0002825428244086724,0.0010779497818752199,0.0009766078979234183,0.0009766078979234188,0.00017043670906715232,-4.203256892948168e-05,-1.6498419654562928e-05,-1.985818823284637e-05,-1.9858188232846372e-05,-1.0750098507838063e-05,7.43882506101458e-05,4.6046458775799745e-05,0.00010763792601434035,0.00010763792601434047,5.486077486469267e-05,-0.0017822702856166756,8.997966061328117e-06,8.458072001391952e-07,-0.00012767098507079062,-7.709514758959478e-05,2.078534359477275e-05,1.921279489300881e-05,-0.0011235844098387072,-0.0006000480631693614,0.0022531728443870797,0.0021518540081453628,0.0011287238791180306,0.0008468596363330798,0.001319094425437123,0.0008528555572023919,-0.0011285712539724788,-0.001207817205781928,0.0010493696940088709,1.4791766160931542e-05,-8.469254835210581e-06,-6.803546314525293e-06,2.6844125222361013e-05,0.00020358654034688915
3407,plugin,36,175,20231117,oscillation_reversal,1.0843830802164331,1.100006299930727,0.032258141600512255,-0.0052349481491570996,3.5473483316251696e-05,0.00014484843149422755,0.0003183117979768019,8.841994388244497e-06,4.0235675415063205e-06,0.0031149611376851474,3.3877282536808945e-05,0.0025123183385847613,0.0002910209723405211,2048,10240,49152,0.0008853268619655488,0.0006756717535146881,0.002989147307287572,0.0029891473072875705,0.002925911539749884,3.095198884647829e-06,0.0001647611153121682,-0.000551823708926155,-0.000551823708926155,-1.5587365419767143e-05,0.002000367318236284,-0.00020752808343285455,-0.003191609189263367,-0.0031916091892633665,-0.0027032363241635254,-0.0010105334651552091,0.005479613703795723,0.003176065968422399,0.0031760659684223987,0.00473773783834969,0.00022215297973514843,-0.0010220093190066236,0.0012148912786616596,0.0012148912786616598,-0.0006815528473322832,0.0005764890121468656,-0.0006139119170727012,0.0018263570863238585,0.0018263570863238591,0.0016214907741771952,-5.177923285688976e-05,0.0010524951711832705,-0.0008680437575849562,-0.0008680437575849562,4.65724945357245e-05,0.0003364403135024334,0.0008825590456995094,-0.0005285478630575355,-0.0005285478630575352,0.0009642139061164229,-4.2857489912209826e-05,0.00010849756474801843,0.000317580680219334,0.00031758068021933407,0.0003281459194418684,7.669057354893579e-05,6.745797822783183e-05,0.0001222567392246697,0.00012225673922466963,0.0002973706590241964,-0.0018116245486695685,3.6271929397932786e-06,1.7635854439746994e-06,-0.0003776210961833167,0.0008401010648267941,-0.0002981322467416246,0.0001154629435976933,-0.00103657423148345,-0.0006517207868835044,0.0025054722284849696,0.0013264743357968242,-0.0001930414343067229,-0.00014265448045993703,0.0002704525065969717,-0.00011717884103347287,0.00020536534813577357,0.00012187853619792115,0.00013777888636261757,-0.00015581682213490616,-2.158759583863542e-05,6.32575013636459e-05,-0.000191086502279383,9.51832222116828e-05
3407,plugin,37,180,20231124,oscillation_reversal,1.076950264565327,1.0952751182839213,0.032258408052114794,-0.014683499829720824,0.00010205623913493475,0.00015947672838391658,0.0004203680371117366,1.1361298300317206e-05,4.310181848213961e-06,0.005933347620691184,0.00010632145147758824,0.0024139718292999776,0.0005155614693651676,2048,10240,49152,0.0009191104496412832,0.006852250418883542,0.0008898439717508456,0.0008898439717508445,0.0033522127399362553,1.133325465025624e-05,-0.001019799411085923,0.0009708395896376667,0.0009708395896376667,-0.0008203626381079628,0.0019899909140646413,-0.0058930092496425265,-0.001981456957014312,-0.001981456957014312,-0.0014531637967222693,-0.000736552779965423,0.003972207352643365,0.00772339527040564,0.00772339527040564,0.005836236215064555,0.00017105251378481725,0.0014522031125636086,-0.003632370547413344,-0.003632370547413344,-0.0015067457812631545,0.0005457934162932305,0.0016190698707906263,-0.0009328713542101062,-0.0009328713542101068,0.0014638756274771099,8.455257022737687e-07,-0.00026440947504016346,0.004452710586944049,0.004452710586944049,0.0019697317299334893,0.00038056826578740887,0.0017065152917435608,-0.001662031820078931,-0.0016620318200789308,0.0006889642629272267,-3.7432611674808904e-05,4.0096104324509064e-05,3.6222041522421494e-05,3.622204152242146e-05,-0.00032480216295318145,8.006347246032738e-05,0.00032884636414585875,0.0003003714718289533,0.0003003714718289534,0.00021608713288128104,-0.0016770423206504078,3.052511583873241e-06,6.479671510833461e-07,0.0001010239370148215,1.658190143380626e-05,6.347475343273895e-05,0.0002781963788525912,-0.0010194718825285336,-0.0008663539895609979,0.001370626897483247,0.0015682275039461343,-0.00020798191557105028,4.7799479646083804e-05,-0.00011721184082001482,0.0008345090960288715,0.000541602090432147,0.0001469175542723807,-0.00013421206576434165,-0.0002357035369335229,-3.66287105248608e-05,-6.677005134903857e-05,-3.100947985038598e-05,0.0001739920165909944
3407,plugin,38,185,20231201,oscillation_reversal,1.0870073859748484,1.0922188459402182,0.03225681161661918,-0.01851699476676896,0.00012429132233718261,0.00019569652932125925,0.0005446593594489193,1.4333141038129455e-05,5.149908666348928e-06,0.002986873056718478,6.854892763332543e-05,0.002331746312275279,0.0004139713988711221,2048,10240,49152,0.0012617229705854604,-0.0015153538484325728,0.004826855468959153,0.004826855468959153,0.003893676630784532,-3.965671590403991e-05,-0.0024663080107344497,0.0013002552812212847,0.0013002552812212847,-0.0005722050521546007,0.001695340451582515,-0.0022773417853270478,-0.005327691459812026,-0.005327691459812025,-0.0057526144996402065,-0.0005379424123332547,0.007181099624598962,0.007981753959452777,0.007981753959452777,0.007910201588945199,0.0002436626694129977,-0.0010939636459713251,-0.0022575891265702763,-0.0022575891265702763,-0.0005165381788460496,0.0006267469098327618,-0.00048329983893858946,0.000804095391982655,0.0008040953919826555,0.0007936377463365811,-1.2374948049734406e-05,-0.0010449237209679408,0.0007825519719350377,0.0007825519719350376,-0.00024082506136790158,0.0004658940303745869,0.0009183307406456352,-0.0005674739454640738,-0.000567473945464074,-0.0010026589288449905,-3.542780645858345e-05,-7.395479862502365e-05,-0.0005960016355982344,-0.0005960016355982344,-0.00034160775016293693,9.650579066762032e-05,0.0002108940037562237,0.00042014519087095107,0.0004201451908709512,0.0002588059661216222,-0.0017567103662306607,5.723171041671012e-06,6.53639791164786e-07,0.00020743402925967942,-0.000669694653826921,0.00015150265410002648,0.00015274549643205427,-0.001415105637052942,-0.001238188898920328,0.0021030079993721524,0.001721348044756497,-5.0050852134243413e-05,-0.0002095237977393389,0.0006234324332638765,0.0005062019814596864,5.3730953386227084e-05,0.0005077887561094733,-0.0002523826367677517,-0.0004984358773327586,-4.0035807035259914e-05,7.593930830786376e-05,0.0001346673683751173,-6.935210568344771e-05
3407,plugin,39,190,20231208,oscillation_reversal,1.0769597000992954,1.090141259118088,0.032252965292052745,-0.003909697795493503,3.369252897237052e-05,0.00023960053653684896,0.0005783518884212898,1.4829535600545894e-05,6.143603500944845e-06,0.0010999374677747246,2.8952317470422502e-05,0.002155002935095846,0.0002690367887038058,2048,10240,49152,0.0011859552781638316,0.003210298262466194,0.0010247327179419919,0.00102473271794199,0.0005199876027982705,-0.0001629721164407624,0.00026406362109487603,0.0007204645843253681,0.0007204645843253683,0.000613989040294114,0.0015814733623161624,-0.0016648828531813991,-0.0033273860879581667,-0.003327386087958165,-0.0034004781306095013,-0.00017888743110330656,0.0034395356882345224,0.00446916807822359,0.00446916807822359,0.004299872015803098,0.00018896448711443143,0.0003923119496663767,0.0006976666533887397,0.0006976666533887395,0.0012907612006182515,0.0006025819178858324,0.0013863575374690885,0.0007284138719141644,0.0007284138719141649,0.0010661799101942442,-6.462113409813145e-05,0.001261890314198958,0.0001299221811048307,0.00012992218110483077,0.00026129010195848843,0.0005118105674068687,4.7325011980916756e-06,-0.00011876254329340431,-0.0001187625432934054,0.0005238674297400831,-3.912554638983463e-05,-0.0005124258953192509,-0.00017203060395299796,-0.0001720306039529979,-5.546869944341743e-05,0.00010705049085543151,0.0002084862767859572,-2.273214806635624e-05,-2.2732148066356185e-05,-1.3264951844017576e-05,-0.001790945163161632,9.734632488794591e-06,5.70963192546134e-07,0.0004028245549254051,0.0002036125556664343,0.00028560694286620334,0.0001249060005899297,-0.001723290031527049,-0.0012510075187123456,0.0027785874931358966,0.002252489689564769,0.00044954118312836276,0.00036025932491759287,0.0010884014747720564,0.0010606239870096287,6.915959805900239e-05,-6.946532296060963e-05,-0.00039877547544943305,0.00033906884925258935,-4.283249552579398e-05,-2.2941474370681627e-06,0.00013767273375594186,0.00018835989033129838
3407,plugin,40,195,20231215,oscillation_reversal,1.0749810203889265,1.087128685876092,0.03225338413840807,-0.011011878595520112,0.00014334282851519205,0.000308061641404029,0.0007216947169364819,1.8042367923412048e-05,7.701541035100725e-06,0.004226510099502211,9.179552488500961e-05,0.002203473028799398,0.000479049905764028,2048,10240,49152,0.0013464701912871413,-0.003495893676286764,0.0035885204137403592,0.00358852041374036,0.00021260642110360658,-0.0001497689353860186,-0.00026550231571453533,-7.454932667686842e-05,-7.454932667686844e-05,0.00023332668450994656,0.0014982292196570924,-0.00406487996067015,-0.005997983995185883,-0.005997983995185884,-0.004233797042770401,-6.91064669158044e-06,0.007767029803496808,0.008430486263411745,0.008430486263411745,0.00905796702100717,0.00020858008459775029,-0.0006717731376379341,0.002797823686971043,0.0027978236869710435,0.0019484130861314808,0.0006718997947592868,0.001147611787048741,0.002809398272024888,0.0028093982720248877,0.00257010188049449,-1.5266183881835403e-06,-0.0004873649562648388,-0.0009803439230816051,-0.0009803439230816051,-0.0022477312064431354,0.0005120471924667733,-0.0004504511111440633,0.0025091541386903474,0.002509154138690348,0.0028777856530356827,-6.474684115579718e-05,0.0006621914268338199,-0.0006149989341393427,-0.0006149989341393427,-4.2335360393367e-05,0.00011747480469472937,8.086713961402922e-05,0.00023493208958660894,0.00023493208958660903,0.00010511462883869769,-0.0017139227344977316,5.005085221417426e-06,1.0362603321279395e-06,0.0003361977905496412,2.8220138971623256e-05,0.0003903731629900594,-7.581009266250143e-05,-0.0010736553991622761,-0.0012067421551815167,0.0019906805272631163,0.0018322881189153754,0.0006259815607686904,8.360742879001299e-05,0.000784403103971018,0.0001461849193434452,-0.0007389704178707026,0.0001424416704333721,0.0004989191249717284,4.013418233675844e-05,-4.772451339571152e-05,-4.895840056277853e-06,0.00016424085575711086,3.9329124195663313e-07
3407,plugin,41,200,20231222,oscillation_reversal,1.0807547908217476,1.0856983482325586,0.03225297320675494,-0.00876981901175335,6.363423721025565e-05,0.00037480139844793385,0.0007853289541467376,1.915436473528628e-05,9.141497523120337e-06,0.005321023002775052,3.4110266062298173e-05,0.0020100833494794018,0.00029201997389861103,2048,10240,49152,0.001171675507472803,-0.0011190079682652568,-0.0003734434251258592,-0.00037344342512585796,0.004796139280044026,-0.00016304405117174538,0.0006511376930870668,-0.0005975369680526654,-0.0005975369680526651,0.0003142334693784496,0.001294985221623585,-0.0017271749478982902,-0.0042759091586395395,-0.00427590915863954,-0.004036223142013068,0.00038144084348326,0.004163379158122897,0.004588392095892757,0.004588392095892757,0.0044819676972121004,0.00017499142771585359,0.0011708062233801424,0.003237867142796042,0.0032378671427960417,0.0026435042633476892,0.0007292803841117239,0.0028498213206876676,0.0017582379949948428,0.001758237994994842,0.0018268537483762048,-2.589486620142548e-05,-0.0012803037584367077,-0.0026830215172278103,-0.00268302151722781,-0.002769105779481743,0.0004895246369095701,0.0009865131686026117,0.0017372432432083461,0.0017372432432083455,0.0018177753694267173,-3.163726981410618e-05,0.0001120597859475716,-5.639522504187789e-05,-5.6395225041877946e-05,-0.0004547258302255712,0.00012151816167543083,5.9586145115635215e-06,-7.747374315239373e-05,-7.747374315239377e-05,0.0003200951590900096,-0.0015178366134624092,3.756907403804079e-06,1.0573417936724706e-06,0.00017582679754611728,0.0009827376444578738,0.00022138322509576044,0.00015239869484419988,-0.0005787817489402497,-0.001437205008056154,0.001211949828962594,0.0017190594185482184,0.00039746834904251077,0.00034433309126706335,0.0002651032036974177,0.0003330255706450996,-0.00045265225583668176,-0.000720207473749933,0.00011352987689309814,0.0007268379969317337,-1.3178273918394914e-05,-9.342093796545574e-05,3.913582606308207e-06,6.013320555285459e-05
3407,plugin,42,205,20231229,oscillation_reversal,1.0841118464024913,1.085855951325037,0.03225404159987336,-0.0035003286177337795,1.679329623253145e-05,0.00042954874164879633,0.000802122250379269,1.9098148818554023e-05,1.0227350991638008e-05,0.003692142530283639,2.7457402507427025e-05,0.0020490900489775893,0.0002619990577627476,2048,10240,49152,0.0011157251090595402,0.001271971633553548,0.0008322862055320894,0.0008322862055320896,0.0024946272835457218,-0.00013048716651739204,0.00033546688091738074,0.00045361568727401926,0.00045361568727401915,-0.0002861723753310815,0.0012086264742286704,-0.002031155596365798,-0.0022487988258067595,-0.002248798825806761,-0.00281904738133415,0.0005896098013894049,0.003991597132471851,0.003274903049663568,0.0032749030496635667,0.004929100799557605,0.00023353173888486072,0.0017217359676794757,0.00023831219909476896,0.00023831219909476928,0.0017403369144357464,0.0008717714501461073,-0.00019521929842076849,3.9127891729286244e-05,3.912789172928542e-05,0.0011280597059331473,-8.991005412326087e-05,-0.0013024544824303324,0.00016248308311364026,0.00016248308311364026,-0.0009507018033936802,0.0005388502953397006,0.000981326748505639,1.789405662081271e-05,1.7894056620811638e-05,0.0016229135752958389,-2.60342805167276e-05,-8.746264425614889e-06,-2.4584386128156054e-06,-2.4584386128156253e-06,1.2417773121504523e-05,0.000121816092401009,8.099529560480097e-05,0.00016640877259425642,0.0001664087725942565,0.0001178461754951062,-0.001712041899470587,9.374702008671705e-06,5.272646272680308e-07,0.0012288122596841346,0.0012959665043735997,-2.4586221666686388e-05,-0.00015289845803356813,-0.0017489237559838436,-0.0012957350368727925,0.0026357877658372956,0.001900071171256683,0.0004928834319458101,0.0006551204241432776,0.00047239212355520917,0.0003273395841765782,-3.711057580524076e-05,-0.00011954030117818744,5.6169096400484706e-05,0.0005019355146615418,-6.066144311025974e-06,1.15941307221377e-05,0.0001413918169001621,-4.224174179187383e-05
